participant_id,answer_accuracy,elapsed_time,trial_type,condition,current_stimulus_index,target_left,target_right,correct_answer,key_pressed,questions_order,question_index,question_condition,textures_order_for_question,texture_index,texture_condition,trial_number
xkyejci,1,2516,real,bar,2,celery,mushroom,mushroom,ArrowRight,"more, fewer",0,MORE,"geo, icon, color",2,color,6
xkyejci,1,2240,real,bar,9,mushroom,corn,mushroom,ArrowLeft,"more, fewer",0,MORE,"geo, icon, color",2,color,7
xkyejci,1,1350,real,bar,7,corn,mushroom,corn,ArrowLeft,"more, fewer",0,MORE,"geo, icon, color",2,color,8
xkyejci,1,2354,real,bar,3,corn,olive,corn,ArrowLeft,"more, fewer",0,MORE,"geo, icon, color",2,color,9
xkyejci,-1,5000,training,bar,8,olive,eggplant,olive,none,"more, fewer",1,FEWER,"icon, color, geo",0,icon,0
xkyejci,1,3261,training,bar,3,carrot,celery,carrot,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,1
xkyejci,1,2445,training,bar,1,corn,mushroom,corn,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,2
xkyejci,1,2741,real,bar,1,corn,tomato,corn,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,0
xkyejci,1,1733,real,bar,3,corn,olive,olive,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",0,icon,1
xkyejci,1,2672,real,bar,0,eggplant,corn,eggplant,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,2
xkyejci,1,2445,real,bar,4,mushroom,carrot,mushroom,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,3
xkyejci,1,2934,real,bar,5,olive,celery,olive,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,4
xkyejci,1,2581,real,bar,2,celery,mushroom,celery,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,5
xkyejci,1,3081,real,bar,8,celery,corn,celery,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",0,icon,6
xkyejci,1,2221,real,bar,9,mushroom,corn,corn,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",0,icon,7
xkyejci,1,2540,real,bar,6,mushroom,olive,olive,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",0,icon,8
xkyejci,1,2411,real,bar,7,corn,mushroom,mushroom,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",0,icon,9
xkyejci,1,3202,training,bar,11,tomato,carrot,carrot,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",1,color,0
xkyejci,1,1510,training,bar,14,eggplant,tomato,eggplant,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,1
xkyejci,1,2115,training,bar,17,corn,mushroom,corn,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,2
xkyejci,1,2833,real,bar,0,eggplant,corn,eggplant,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,0
xkyejci,1,3139,real,bar,8,celery,corn,celery,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,1
xkyejci,1,3556,real,bar,5,olive,celery,olive,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,2
xkyejci,1,2696,real,bar,4,mushroom,carrot,mushroom,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,3
xkyejci,1,2396,real,bar,1,corn,tomato,corn,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,4
xkyejci,1,2580,real,bar,6,mushroom,olive,olive,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",1,color,5
xkyejci,1,2346,real,bar,2,celery,mushroom,celery,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",1,color,6
xkyejci,1,2683,real,bar,9,mushroom,corn,corn,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",1,color,7
xkyejci,1,2143,real,bar,7,corn,mushroom,mushroom,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",1,color,8
xkyejci,1,1792,real,bar,3,corn,olive,olive,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",1,color,9
xkyejci,-1,5000,training,bar,9,mushroom,eggplant,eggplant,none,"more, fewer",1,FEWER,"icon, color, geo",2,geo,0
xkyejci,1,1813,training,bar,15,eggplant,tomato,eggplant,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,1
xkyejci,1,3511,training,bar,13,olive,carrot,olive,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,2
xkyejci,1,2741,real,bar,9,mushroom,corn,corn,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",2,geo,0
xkyejci,1,2371,real,bar,1,corn,tomato,corn,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,1
xkyejci,1,1775,real,bar,2,celery,mushroom,celery,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,2
xkyejci,1,2842,real,bar,8,celery,corn,celery,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,3
xkyejci,1,3808,real,bar,4,mushroom,carrot,mushroom,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,4
xkyejci,1,2176,real,bar,6,mushroom,olive,olive,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",2,geo,5
xkyejci,1,2352,real,bar,3,corn,olive,olive,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",2,geo,6
xkyejci,1,2618,real,bar,7,corn,mushroom,mushroom,ArrowRight,"more, fewer",1,FEWER,"icon, color, geo",2,geo,7
xkyejci,1,3299,real,bar,5,olive,celery,olive,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,8
xkyejci,1,2352,real,bar,0,eggplant,corn,eggplant,ArrowLeft,"more, fewer",1,FEWER,"icon, color, geo",2,geo,9
